<< La légende des termes est placée à la fin du fichier >>
 Projet Modifié (Lizonne.rma) [V7.8]
Date (Flux)    	Date (Flux)    	Température    	Flux_Pluie     	Flux_Neige     	Flux_ETP       	Flux_ETR       	Fl_ETR_Sol     	Transpiration  	Stock_Neige    	Fl_Fonte_Neige 	Ruissellement  	Infiltration   	Défic_Évapotra 	Déficit_Sol    	Défic_Sol_Prog 	Réser_Interm.  	Cum_Pluie      	Cum_Neige      	Cum_ETP        	Cum_ETR        	Cum_ETRSol     	Cum_Transpir   	Cum_Font_Neig  	Cum_Ruissel.   	Cum_Infiltr    	Cum_Défic_Evap 	LAI_ou_CC      	Profon_Racines 	
04/04/2019	   3381.000    	   0.000000    	  0.2404396    	   0.000000    	   1.432967    	   1.229374    	   1.229374    	   0.000000    	   0.000000    	   0.000000    	  0.3420857    	  0.2461206    	   0.000000    	   0.000000    	   82.99972    	   31.72188    	   7544.967    	   0.000000    	   7506.899    	   5039.265    	   5045.968    	   0.000000    	   0.000000    	   1772.023    	   778.2542    	  -6.702923    	   0.000000    	   0.000000    	
05/04/2019	   3382.000    	   0.000000    	   7.038645    	   0.000000    	   1.905971    	   1.229374    	   1.905971    	   0.000000    	   0.000000    	   0.000000    	  0.3542155    	  0.2470125    	 -0.6765966    	   0.000000    	   79.65092    	   32.90452    	   7552.005    	   0.000000    	   7508.805    	   5040.494    	   5047.873    	   0.000000    	   0.000000    	   1772.377    	   778.5012    	  -7.379520    	   0.000000    	   0.000000    	
06/04/2019	   3383.000    	   0.000000    	   4.751795    	   0.000000    	  0.7822344    	  0.7822344    	  0.7822344    	   0.000000    	   0.000000    	   0.000000    	  0.3873652    	  0.2523056    	   0.000000    	   0.000000    	   77.14751    	   33.73100    	   7556.757    	   0.000000    	   7509.587    	   5041.276    	   5048.656    	   0.000000    	   0.000000    	   1772.764    	   778.7535    	  -7.379520    	   0.000000    	   0.000000    	
07/04/2019	   3384.000    	   0.000000    	      0.0871429	   0.000000    	   2.018938    	  0.7822344    	   1.719250    	   0.000000    	   0.000000    	   0.000000    	  0.3925359    	  0.2523197    	 -0.9370151    	   0.000000    	   78.77962    	   33.08614    	   7556.844    	   0.000000    	   7511.606    	   5042.058    	   5050.375    	   0.000000    	   0.000000    	   1773.157    	   779.0058    	  -8.316535    	   0.000000    	   0.000000    	
08/04/2019	   3385.000    	   0.000000    	  0.4588645    	   0.000000    	   2.243736    	   1.955347    	   1.955347    	   0.000000    	   0.000000    	   0.000000    	  0.3759852    	  0.2478659    	   0.000000    	   0.000000    	   80.27610    	   32.46229    	   7557.303    	   0.000000    	   7513.850    	   5044.014    	   5052.330    	   0.000000    	   0.000000    	   1773.533    	   779.2537    	  -8.316535    	   0.000000    	   0.000000    	
09/04/2019	   3386.000    	   0.000000    	  0.1915751    	   0.000000    	   2.469414    	   1.955347    	   2.071515    	   0.000000    	   0.000000    	   0.000000    	  0.3609784    	  0.2435980    	 -0.1161681    	   0.000000    	   82.18215    	   31.88383    	   7557.495    	   0.000000    	   7516.319    	   5045.969    	   5054.402    	   0.000000    	   0.000000    	   1773.894    	   779.4973    	  -8.432703    	   0.000000    	   0.000000    	
10/04/2019	   3387.000    	   0.000000    	      0.0254212	   0.000000    	   2.376007    	   1.961938    	   1.961938    	   0.000000    	   0.000000    	   0.000000    	  0.3468128    	  0.2394468    	   0.000000    	   0.000000    	   84.11867    	   31.29757    	   7557.520    	   0.000000    	   7518.695    	   5047.931    	   5056.364    	   0.000000    	   0.000000    	   1774.241    	   779.7367    	  -8.432703    	   0.000000    	   0.000000    	
11/04/2019	   3388.000    	   0.000000    	   0.000000    	   0.000000    	   1.952674    	   1.961938    	   1.594082    	   0.000000    	   0.000000    	   0.000000    	  0.3328823    	  0.2353494    	  0.3678558    	   0.000000    	   85.71275    	   30.72933    	   7557.520    	   0.000000    	   7520.648    	   5049.893    	   5057.958    	   0.000000    	   0.000000    	   1774.574    	   779.9721    	  -8.064847    	   0.000000    	   0.000000    	
12/04/2019	   3389.000    	   0.000000    	   0.000000    	   0.000000    	   3.530476    	   2.845849    	   2.845849    	   0.000000    	   0.000000    	   0.000000    	  0.3197256    	  0.2313624    	   0.000000    	   0.000000    	   88.55860    	   30.17825    	   7557.520    	   0.000000    	   7524.178    	   5052.739    	   5060.804    	   0.000000    	   0.000000    	   1774.893    	   780.2034    	  -8.064847    	   0.000000    	   0.000000    	
13/04/2019	   3390.000    	   0.000000    	   0.000000    	   0.000000    	   2.136300    	   2.845849    	   1.700416    	   0.000000    	   0.000000    	   0.000000    	  0.3072856    	  0.2274809    	   1.145432    	   0.000000    	   90.25902    	   29.64348    	   7557.520    	   0.000000    	   7526.315    	   5055.585    	   5062.504    	   0.000000    	   0.000000    	   1775.201    	   780.4309    	  -6.919415    	   0.000000    	   0.000000    	
14/04/2019	   3391.000    	   0.000000    	   0.000000    	   0.000000    	   2.972491    	   2.337301    	   2.337301    	   0.000000    	   0.000000    	   0.000000    	  0.2955106    	  0.2237007    	   0.000000    	   0.000000    	   92.59632    	   29.12427    	   7557.520    	   0.000000    	   7529.287    	   5057.922    	   5064.841    	   0.000000    	   0.000000    	   1775.496    	   780.6546    	  -6.919415    	   0.000000    	   0.000000    	
15/04/2019	   3392.000    	   0.000000    	   8.290073    	   0.000000    	   2.701758    	   2.337301    	   2.701758    	   0.000000    	   0.000000    	   0.000000    	  0.3059090    	  0.2248914    	 -0.3644571    	   0.000000    	   88.64836    	   30.23383    	   7565.810    	   0.000000    	   7531.989    	   5060.259    	   5067.543    	   0.000000    	   0.000000    	   1775.802    	   780.8795    	  -7.283872    	   0.000000    	   0.000000    	
16/04/2019	   3393.000    	   0.000000    	      0.0031136	   0.000000    	   2.037949    	   1.622654    	   1.622654    	   0.000000    	   0.000000    	   0.000000    	  0.3158387    	  0.2259852    	   0.000000    	   0.000000    	   90.26790    	   29.69200    	   7565.813    	   0.000000    	   7534.027    	   5061.882    	   5069.166    	   0.000000    	   0.000000    	   1776.118    	   781.1055    	  -7.283872    	   0.000000    	   0.000000    	
17/04/2019	   3394.000    	   0.000000    	   0.000000    	   0.000000    	   3.082454    	   1.622654    	   2.419456    	   0.000000    	   0.000000    	   0.000000    	  0.3035165    	  0.2222095    	 -0.7968028    	   0.000000    	   92.68736    	   29.16628    	   7565.813    	   0.000000    	   7537.109    	   5063.505    	   5071.585    	   0.000000    	   0.000000    	   1776.421    	   781.3277    	  -8.080675    	   0.000000    	   0.000000    	
18/04/2019	   3395.000    	   0.000000    	   0.000000    	   0.000000    	   3.093919    	   2.389272    	   2.389272    	   0.000000    	   0.000000    	   0.000000    	  0.2918548    	  0.2185322    	   0.000000    	   0.000000    	   95.07663    	   28.65589    	   7565.813    	   0.000000    	   7540.203    	   5065.894    	   5073.975    	   0.000000    	   0.000000    	   1776.713    	   781.5462    	  -8.080675    	   0.000000    	   0.000000    	
19/04/2019	   3396.000    	   0.000000    	   0.000000    	   0.000000    	   5.181392    	   2.389272    	   3.930372    	   0.000000    	   0.000000    	   0.000000    	  0.2808069    	  0.2149492    	  -1.541100    	   0.000000    	   99.00700    	   28.16014    	   7565.813    	   0.000000    	   7545.385    	   5068.283    	   5077.905    	   0.000000    	   0.000000    	   1776.994    	   781.7612    	  -9.621774    	   0.000000    	   0.000000    	
20/04/2019	   3397.000    	   0.000000    	   2.199597    	   0.000000    	   2.950256    	   2.620096    	   2.620096    	   0.000000    	   0.000000    	   0.000000    	  0.2716495    	  0.2120020    	   0.000000    	   0.000000    	   99.56844    	   27.81742    	   7568.013    	   0.000000    	   7548.335    	   5070.903    	   5080.525    	   0.000000    	   0.000000    	   1777.266    	   781.9732    	  -9.621774    	   0.000000    	   0.000000    	
21/04/2019	   3398.000    	   0.000000    	  0.2149817    	   0.000000    	   1.831099    	   2.620096    	   1.417019    	   0.000000    	   0.000000    	   0.000000    	  0.2629396    	  0.2091245    	   1.203078    	   0.000000    	   100.7705    	   27.34535    	   7568.228    	   0.000000    	   7550.166    	   5073.523    	   5081.942    	   0.000000    	   0.000000    	   1777.529    	   782.1823    	  -8.418697    	   0.000000    	   0.000000    	
22/04/2019	   3399.000    	   0.000000    	   0.000000    	   0.000000    	   2.231319    	   1.641827    	   1.641827    	   0.000000    	   0.000000    	   0.000000    	  0.2533698    	  0.2057773    	   0.000000    	   0.000000    	   102.4123    	   26.88621    	   7568.228    	   0.000000    	   7552.397    	   5075.165    	   5083.584    	   0.000000    	   0.000000    	   1777.782    	   782.3881    	  -8.418697    	   0.000000    	   0.000000    	
23/04/2019	   3400.000    	   0.000000    	   22.17626    	   0.000000    	   1.571026    	   1.641827    	   1.571026    	   0.000000    	   0.000000    	   0.000000    	  0.3121374    	  0.2214930    	      0.0708014	   0.000000    	   87.51218    	   32.05770    	   7590.404    	   0.000000    	   7553.968    	   5076.807    	   5085.155    	   0.000000    	   0.000000    	   1778.094    	   782.6096    	  -8.347895    	   0.000000    	   0.000000    	
24/04/2019	   3401.000    	   0.000000    	   13.81198    	   0.000000    	   1.588718    	   1.588718    	   1.588718    	   0.000000    	   0.000000    	   0.000000    	  0.4345523    	  0.2512001    	   0.000000    	   0.000000    	   79.61565    	   35.69867    	   7604.216    	   0.000000    	   7555.557    	   5078.396    	   5086.744    	   0.000000    	   0.000000    	   1778.529    	   782.8608    	  -8.347895    	   0.000000    	   0.000000    	
25/04/2019	   3402.000    	   0.000000    	   6.344029    	   0.000000    	   1.424872    	   1.588718    	   1.424872    	   0.000000    	   0.000000    	   0.000000    	  0.5081965    	  0.2672350    	  0.1638462    	   0.000000    	   76.54375    	   36.77050    	   7610.560    	   0.000000    	   7556.982    	   5079.984    	   5088.168    	   0.000000    	   0.000000    	   1779.037    	   783.1280    	  -8.184049    	   0.000000    	   0.000000    	
26/04/2019	   3403.000    	   0.000000    	   6.832601    	   0.000000    	   1.191905    	   1.191905    	   1.191905    	   0.000000    	   0.000000    	   0.000000    	  0.5491186    	  0.2754780    	   0.000000    	   0.000000    	   73.12489    	   38.16774    	   7617.393    	   0.000000    	   7558.174    	   5081.176    	   5089.360    	   0.000000    	   0.000000    	   1779.586    	   783.4035    	  -8.184049    	   0.000000    	   0.000000    	
27/04/2019	   3404.000    	   0.000000    	   1.860842    	   0.000000    	   2.194066    	   1.191905    	   2.129965    	   0.000000    	   0.000000    	   0.000000    	  0.5590792    	  0.2773881    	 -0.9380601    	   0.000000    	   73.43956    	   37.37682    	   7619.254    	   0.000000    	   7560.368    	   5082.368    	   5091.490    	   0.000000    	   0.000000    	   1780.145    	   783.6809    	  -9.122109    	   0.000000    	   0.000000    	
28/04/2019	   3405.000    	   0.000000    	  0.6416484    	   0.000000    	   1.857692    	   1.681039    	   1.681039    	   0.000000    	   0.000000    	   0.000000    	  0.5316461    	  0.2720770    	   0.000000    	   0.000000    	   74.47895    	   36.57309    	   7619.895    	   0.000000    	   7562.226    	   5084.049    	   5093.171    	   0.000000    	   0.000000    	   1780.677    	   783.9530    	  -9.122109    	   0.000000    	   0.000000    	
29/04/2019	   3406.000    	   0.000000    	   0.000000    	   0.000000    	   2.857143    	   1.681039    	   2.448351    	   0.000000    	   0.000000    	   0.000000    	  0.5051262    	  0.2668374    	 -0.7673124    	   0.000000    	   76.92730    	   35.80113    	   7619.895    	   0.000000    	   7565.083    	   5085.730    	   5095.620    	   0.000000    	   0.000000    	   1781.182    	   784.2198    	  -9.889422    	   0.000000    	   0.000000    	
30/04/2019	   3407.000    	   0.000000    	   0.000000    	   0.000000    	   4.170330    	   1.681039    	   3.519528    	   0.000000    	   0.000000    	   0.000000    	  0.4805211    	  0.2617740    	  -1.838489    	   0.000000    	   80.44683    	   35.05883    	   7619.895    	   0.000000    	   7569.253    	   5087.411    	   5099.139    	   0.000000    	   0.000000    	   1781.662    	   784.4816    	  -11.72791    	   0.000000    	   0.000000    	
01/05/2019	   3408.000    	   0.000000    	   3.076996    	   0.000000    	   3.597692    	   3.407113    	   3.407113    	   0.000000    	   0.000000    	   0.000000    	  0.4607889    	  0.2576801    	   0.000000    	   0.000000    	   80.99004    	   34.55346    	   7622.972    	   0.000000    	   7572.851    	   5090.818    	   5102.546    	   0.000000    	   0.000000    	   1782.123    	   784.7392    	  -11.72791    	   0.000000    	   0.000000    	
02/05/2019	   3409.000    	   0.000000    	   1.068022    	   0.000000    	   1.951282    	   1.779129    	   1.779129    	   0.000000    	   0.000000    	   0.000000    	  0.4434216    	  0.2539725    	   0.000000    	   0.000000    	   81.78198    	   33.93690    	   7624.040    	   0.000000    	   7574.802    	   5092.598    	   5104.326    	   0.000000    	   0.000000    	   1782.567    	   784.9932    	  -11.72791    	   0.000000    	   0.000000    	
03/05/2019	   3410.000    	   0.000000    	      0.0439194	   0.000000    	   2.592125    	   1.779129    	   2.154503    	   0.000000    	   0.000000    	   0.000000    	  0.4241269    	  0.2495845    	 -0.3753739    	   0.000000    	   83.89257    	   33.26319    	   7624.084    	   0.000000    	   7577.394    	   5094.377    	   5106.480    	   0.000000    	   0.000000    	   1782.991    	   785.2428    	  -12.10328    	   0.000000    	   0.000000    	
04/05/2019	   3411.000    	   0.000000    	   2.202637    	   0.000000    	   2.063553    	   2.027023    	   2.027023    	   0.000000    	   0.000000    	   0.000000    	  0.4067830    	  0.2454757    	   0.000000    	   0.000000    	   83.83511    	   32.72909    	   7626.287    	   0.000000    	   7579.458    	   5096.404    	   5108.507    	   0.000000    	   0.000000    	   1783.398    	   785.4883    	  -12.10328    	   0.000000    	   0.000000    	
05/05/2019	   3412.000    	   0.000000    	      0.0254212	   0.000000    	   2.589524    	   2.027023    	   2.122300    	   0.000000    	   0.000000    	   0.000000    	  0.3904959    	  0.2414862    	     -0.0952771	   0.000000    	   85.93199    	   32.09711    	   7626.312    	   0.000000    	   7582.047    	   5098.431    	   5110.629    	   0.000000    	   0.000000    	   1783.788    	   785.7298    	  -12.19856    	   0.000000    	   0.000000    	
06/05/2019	   3413.000    	   0.000000    	   0.000000    	   0.000000    	   3.375824    	   2.723264    	   2.723264    	   0.000000    	   0.000000    	   0.000000    	  0.3735095    	  0.2372149    	   0.000000    	   0.000000    	   88.65525    	   31.48639    	   7626.312    	   0.000000    	   7585.423    	   5101.154    	   5113.353    	   0.000000    	   0.000000    	   1784.162    	   785.9670    	  -12.19856    	   0.000000    	   0.000000    	
